bake temp,chill time,calories,density,quality,weight,nuts,butter type_melted
500,25.0,96.0,0.99754,8,12.6,0,1
700,26.0,49.0,0.9981,4,25.0,1,0
540,25.0,65.0,0.99324,6,13.6,1,1
420,25.0,119.0,0.9931,8,11.8,0,1
250,18.0,112.0,0.9880200000000001,9,12.0,0,1
930,19.0,58.0,1.0002,6,16.4,1,0
360,42.0,121.0,0.9926,9,13.8,0,1
1110,26.0,85.0,0.9971,5,17.8,0,0
780,26.0,44.0,0.9952200000000001,6,14.2,1,0
530,48.5,229.0,0.9986,9,14.8,0,1
440,28.0,87.0,0.9908,8,11.0,1,0
900,20.0,47.0,0.99734,5,22.6,0,0
500,55.0,191.0,0.9959,7,12.8,0,1
890,9.0,23.0,0.9984,5,18.0,0,0
490,62.0,152.0,0.9984,8,14.6,0,1
720,17.0,26.0,0.99575,5,14.0,1,0
570,60.0,160.0,0.9925700000000001,8,14.2,1,1
520,65.0,158.0,0.9968799999999999,9,13.0,0,1
430,64.0,159.0,0.992,7,13.4,0,1
360,10.0,119.0,0.9913,8,15.2,0,1
810,3.0,14.0,0.99702,6,18.6,1,0
410,42.0,148.0,0.99335,8,15.2,0,1
710,45.0,67.0,0.99769,7,18.2,0,0
470,29.0,101.0,0.9927799999999999,8,12.8,0,1
270,15.0,72.0,0.99165,9,13.0,1,1
890,17.0,40.0,0.99803,5,16.6,1,0
740,32.0,174.0,0.9992200000000001,8,12.2,0,1
280,25.0,191.0,0.9922,9,11.0,0,1
410,8.0,72.0,0.98949,8,13.2,0,1
450,37.0,221.0,0.9954,8,14.0,0,1
750,10.0,48.0,0.9976,5,16.0,1,0
510,52.0,190.0,0.9928,8,15.4,0,1
400,21.0,93.0,0.9896,9,13.8,0,1
370,42.0,116.0,0.9982200000000001,7,15.2,0,1
440,37.0,113.0,0.99013,8,13.4,0,1
290,10.0,64.0,0.9932,7,15.4,0,1
340,27.0,95.0,0.99175,10,15.4,1,1
710,15.0,24.0,0.9951,6,14.2,1,0
510,36.0,174.0,0.99911,7,12.0,0,1
380,32.0,138.0,0.992,9,14.6,0,1
690,32.0,73.0,0.99654,5,18.0,1,0
490,48.0,153.0,0.9942,8,16.6,0,1
680,20.0,110.0,0.9991399999999999,5,14.0,1,0
230,42.0,104.0,0.9911200000000001,8,15.0,0,1
760,21.0,92.0,0.99745,5,14.2,1,0
410,48.0,146.0,0.99441,7,11.6,0,1
440,42.0,179.0,0.9946,8,13.6,0,1
620,37.0,53.0,0.99374,7,13.2,1,0
190,22.0,82.0,0.98961,8,12.4,0,1
580,41.0,166.0,0.995,8,14.6,1,1
400,18.0,113.0,0.99366,8,13.0,0,1
330,20.0,102.0,0.98944,10,10.8,1,1
520,44.0,168.0,0.9962700000000001,7,14.8,0,1
970,22.0,89.0,0.9959,6,14.0,1,0
290,37.0,94.0,0.98998,8,12.4,0,1
430,58.0,178.0,0.9941,8,14.8,0,1
680,7.0,27.0,0.9988,6,23.8,1,0
800,7.0,35.0,0.9961,5,14.6,0,0
370,10.0,51.0,0.9887799999999999,8,10.8,0,1
300,34.0,118.0,0.9954,8,10.0,0,1
690,15.0,59.0,0.9964,5,15.8,1,0
210,29.0,132.0,0.9918799999999999,9,12.2,0,1
460,59.0,234.0,0.9966,7,14.0,0,1
930,13.0,54.0,0.99724,5,16.6,0,0
800,27.0,43.0,0.9957799999999999,6,15.2,1,0
1140,14.0,46.0,0.9971,6,15.4,1,0
1030,6.0,10.0,0.9960399999999999,7,18.0,0,0
610,11.0,17.0,0.9958799999999999,6,12.8,1,0
450,59.0,209.0,0.9972,8,15.0,0,1
470,67.0,152.0,0.9916,9,12.0,0,1
360,47.0,127.0,0.9936799999999999,7,12.0,0,1
630,31.0,150.0,0.9953700000000001,8,13.2,0,1
810,14.0,31.0,0.9968899999999999,5,12.8,1,0
400,20.0,142.0,0.9962,7,12.8,0,1
780,24.0,56.0,0.9984,6,18.6,1,0
470,69.0,160.0,0.99705,8,13.6,0,1
880,61.0,183.0,0.9978600000000001,7,15.4,0,1
270,23.0,109.0,0.9914799999999999,8,11.8,1,1
400,44.0,179.0,0.9948,8,13.0,0,1
1070,17.0,34.0,1.0004,6,21.4,1,0
230,56.0,115.0,0.9895799999999999,8,12.8,0,1
380,45.0,122.0,0.9917799999999999,9,16.8,0,1
360,34.0,185.0,0.9944,7,11.8,0,1
760,30.0,135.0,0.9976,5,17.2,1,0
500,5.0,129.0,0.9953,7,13.6,0,1
300,30.0,125.0,0.9907,8,16.0,0,1
330,49.0,113.0,0.98966,9,11.4,0,1
330,35.0,95.0,0.9898600000000001,9,11.8,0,1
1320,7.0,60.0,0.9978600000000001,5,21.6,0,0
460,28.0,208.0,0.99434,7,15.6,0,1
370,39.0,150.0,0.9913,9,15.2,0,1
350,18.0,97.0,0.99245,8,14.8,0,1
320,32.0,107.0,0.9907,9,14.2,0,1
470,42.0,207.0,0.9966,8,14.6,0,1
400,24.0,87.0,0.98862,10,14.2,1,1
350,39.0,120.0,0.9913799999999999,9,14.6,0,1
860,20.0,65.0,0.9955799999999999,6,14.0,0,0
630,11.0,41.0,0.99439,7,14.4,0,0
330,50.0,158.0,0.9909,9,14.4,0,1
400,24.0,120.0,0.99411,8,11.4,0,1
370,15.0,103.0,0.991,8,14.2,0,1
480,19.0,84.0,0.9927,7,12.8,0,1
310,32.0,99.0,0.9893,8,14.2,0,1
450,68.0,183.0,0.9992200000000001,7,14.4,0,1
520,6.0,16.0,0.9948,6,17.8,1,0
420,27.0,123.0,0.9936200000000001,8,11.6,0,1
350,8.0,97.0,0.9927,9,12.6,0,1
530,48.0,194.0,0.9974,7,13.6,0,1
400,21.0,116.0,0.99736,7,12.8,0,1
440,50.0,152.0,0.9934,10,15.8,0,1
500,44.0,130.0,0.99855,8,15.4,0,1
800,27.0,43.0,0.9955,6,14.2,1,0
340,29.0,129.0,0.9898399999999999,9,11.2,0,1
410,32.0,92.0,0.99036,8,12.2,0,1
470,58.0,215.0,0.9954200000000001,8,12.6,0,1
490,77.0,231.0,0.9966,8,13.2,0,1
770,6.0,14.0,0.99555,6,12.4,1,0
360,24.0,99.0,0.9947,8,17.0,0,1
490,27.0,186.0,0.9974,8,12.4,1,1
450,6.0,132.0,0.9913200000000001,6,14.2,0,1
750,10.0,21.0,0.9955200000000001,7,17.8,0,0
1000,20.0,27.0,0.99546,6,17.6,0,0
680,6.0,12.0,0.99516,8,17.2,1,0
940,41.0,110.0,0.9982,5,18.0,1,0
390,46.0,150.0,0.995,10,14.2,0,1
570,60.0,160.0,0.9925700000000001,8,14.2,1,1
550,3.0,9.0,0.9973799999999999,7,17.0,0,0
510,36.0,174.0,0.99911,7,12.0,0,1
800,11.0,119.0,0.9953799999999999,5,13.4,1,0
860,21.0,73.0,0.997,5,14.8,1,0
750,10.0,48.0,0.9976,5,16.0,1,0
500,58.0,180.0,0.99495,8,12.8,1,1
920,15.0,54.0,1.0,5,24.2,1,0
280,24.0,84.0,0.9909,8,13.4,0,1
310,13.0,128.0,0.9917,7,14.2,0,1
510,20.0,138.0,0.9943,7,13.0,0,1
530,20.0,113.0,0.99544,8,13.0,0,1
350,22.0,95.0,0.9935,8,16.8,0,1
440,79.5,183.0,0.9974200000000001,8,13.6,0,1
370,29.0,119.0,0.9908,10,13.0,0,1
370,20.0,84.0,0.99046,8,13.4,0,1
880,6.0,24.0,0.9988,6,22.8,1,0
340,36.0,120.0,0.9918799999999999,8,10.2,0,1
470,35.0,147.0,0.9886,8,13.6,0,1
260,11.0,77.0,0.9938100000000001,9,13.2,0,1
800,27.0,43.0,0.9955,6,14.2,1,0
360,40.0,117.0,0.9934,9,13.8,0,1
360,20.0,99.0,0.99,9,15.6,0,1
870,17.0,26.0,0.9978299999999999,5,14.2,1,0
360,21.0,124.0,0.9936200000000001,8,13.2,0,1
670,39.0,212.0,0.9958,8,14.8,0,1
330,28.0,92.0,0.99225,9,11.8,0,1
290,24.0,111.0,0.99,8,12.4,0,1
350,32.0,76.0,0.9914,8,13.0,0,1
300,31.0,100.0,0.9911,9,16.4,1,1
790,6.0,12.0,0.9963,5,13.2,0,0
450,37.0,222.0,0.9954,8,14.0,0,1
390,35.0,96.0,0.99129,9,13.4,1,1
240,47.0,202.0,0.9955799999999999,8,17.8,0,1
490,17.0,99.0,0.9937,5,11.2,1,0
920,23.0,55.0,0.99471,7,10.8,1,0
1240,6.0,15.0,0.9984,7,23.0,1,0
370,61.0,212.0,0.9971,8,12.6,0,1
500,22.0,145.0,0.9920700000000001,7,10.8,0,1
390,29.0,113.0,0.99406,9,13.6,0,1
500,17.0,101.0,0.9940000000000001,7,16.4,0,1
400,37.0,114.0,0.9905,8,12.6,0,1
480,29.0,228.0,0.99955,9,12.8,1,1
440,48.0,197.0,0.9951200000000001,7,11.4,0,1
1660,6.0,12.0,0.99551,5,13.0,0,0
710,8.0,19.0,0.9963,6,12.8,1,0
610,7.0,151.0,0.993,6,13.0,0,1
600,28.0,65.0,0.9959,5,16.4,1,0
260,19.0,101.0,0.9918,7,17.2,1,1
340,23.0,111.0,0.99405,6,14.2,0,1
390,34.0,137.0,0.98946,8,12.8,0,1
940,23.0,188.0,0.9972,6,14.0,1,1
440,53.0,186.0,0.997,9,16.0,0,1
460,32.0,113.0,0.9924,9,12.0,0,1
760,15.0,27.0,0.9967,6,15.4,1,0
730,29.0,79.0,0.9977,5,13.2,1,0
450,32.0,87.0,0.99175,8,12.8,0,1
390,46.0,163.0,0.9928,9,14.0,1,1
300,11.0,103.0,0.99106,8,13.8,0,1
270,24.0,97.0,0.992,9,13.8,0,1
370,33.0,150.0,0.9962,8,17.8,0,1
560,30.0,91.0,0.9951200000000001,8,13.8,0,1
930,6.0,24.0,0.99925,6,24.0,0,0
240,9.0,87.0,0.9917,9,17.6,0,1
280,13.0,59.0,0.98975,10,10.4,0,1
400,32.0,172.0,0.9919399999999999,8,14.6,0,1
2140,5.0,12.0,0.9994,6,20.6,1,0
520,24.0,90.0,0.9963,8,12.8,0,1
420,41.0,158.0,0.9997,8,13.2,0,1
390,38.0,153.0,0.9994,8,13.6,0,1
360,43.0,161.0,0.9938,7,15.0,0,1
560,48.0,179.0,0.9998,7,13.6,0,1
540,42.0,138.0,0.9984,7,15.6,0,1
380,122.5,234.5,0.9922,6,13.6,0,1
440,48.0,197.0,0.9951200000000001,7,11.8,0,1
370,31.0,103.0,0.9938799999999999,8,14.0,0,1
350,11.0,126.0,0.9923200000000001,8,16.2,0,1
500,17.0,131.0,0.9956,7,17.8,0,1
540,47.0,182.0,0.9953799999999999,7,12.8,0,1
1420,8.0,111.0,0.9927,6,13.0,0,1
420,26.0,176.0,0.9954,7,18.8,0,1
350,15.0,101.0,0.98916,8,13.2,0,1
350,60.0,247.0,0.9935799999999999,8,11.8,0,1
540,63.0,229.0,0.9988799999999999,8,14.8,0,1
2000,5.0,16.0,0.9994,3,20.8,1,0
480,50.0,149.0,0.9962,9,15.0,0,1
210,38.0,113.0,0.99026,9,15.0,0,1
310,24.0,116.0,0.99241,8,10.0,0,1
440,45.0,131.0,0.9960399999999999,8,13.2,0,1
340,17.0,127.0,0.9934,9,14.0,0,1
900,9.0,23.0,0.9964799999999999,5,17.0,0,0
560,49.0,206.0,0.9956,7,12.4,0,1
360,35.0,165.0,0.9916200000000001,8,13.6,0,1
480,55.0,243.0,1.001,7,15.0,0,1
1100,14.0,138.0,0.9932,7,11.8,0,1
490,14.0,132.0,0.9940000000000001,8,12.6,0,1
390,39.0,104.0,0.9925200000000001,8,12.0,0,1
390,37.0,130.0,0.99946,8,12.4,0,1
860,9.0,21.0,0.99526,6,15.6,0,0
430,28.0,145.0,0.9943299999999999,7,12.8,1,1
620,18.0,34.0,0.9952,7,15.4,0,0
720,44.0,229.0,0.99785,8,15.8,0,1
300,34.0,101.0,0.9912,10,12.8,0,1
800,33.0,141.0,0.9962,5,15.8,1,0
500,24.0,133.0,0.99418,7,16.0,1,1
290,30.0,88.0,0.9899399999999999,8,11.6,0,1
450,30.0,133.0,0.9910399999999999,7,13.2,1,1
800,40.0,54.0,0.9968299999999999,5,13.8,1,0
650,65.0,225.0,0.9978,7,13.0,1,1
880,17.0,96.0,0.9962,5,15.4,1,0
600,27.0,156.0,0.99572,8,15.4,0,1
540,36.0,139.0,0.9978799999999999,8,14.8,0,1
510,46.0,171.0,0.9932,7,12.8,0,1
330,27.0,73.0,0.98974,8,14.2,0,1
440,28.0,129.0,0.9938,8,16.2,0,1
770,28.0,54.0,0.9956,6,14.2,1,0
600,22.0,184.0,0.99711,8,12.4,0,1
370,70.0,169.0,0.99698,8,14.8,0,1
490,46.0,120.0,0.9970399999999999,9,14.0,0,1
440,14.0,86.0,0.99264,7,10.2,1,0
570,21.0,138.0,0.9917600000000001,7,15.8,0,1
660,6.0,10.0,0.99724,6,20.8,0,0
590,23.0,124.0,0.9977299999999999,7,11.4,0,1
1430,7.0,23.0,0.9964,7,15.4,0,0
1020,19.0,76.0,0.9900100000000001,7,18.0,0,1
530,53.0,145.0,0.9972,8,16.4,0,1
1170,57.0,181.0,0.99459,8,12.8,0,1
300,38.0,142.0,0.98892,9,11.8,0,1
990,47.0,133.0,0.9979,5,16.4,0,0
570,45.0,98.0,0.9929899999999999,9,14.8,0,1
360,34.0,115.0,0.9952,9,15.6,0,1
430,53.0,133.0,0.99524,8,13.6,0,1
360,15.0,115.0,0.9918,7,13.6,0,1
250,23.0,111.0,0.98961,8,12.0,0,1
530,46.0,140.0,0.998,8,15.6,0,1
2090,62.0,156.0,0.9947799999999999,7,12.8,0,1
910,6.0,28.0,0.9970399999999999,6,23.2,1,0
470,37.0,133.0,0.9978,7,15.0,0,1
370,24.0,125.0,0.9898600000000001,10,11.6,0,1
250,33.0,134.0,0.992,8,12.8,0,1
640,7.0,11.0,0.9956200000000001,6,14.8,1,0
630,36.0,87.0,0.9914,8,12.2,1,1
710,23.0,58.0,0.9963299999999999,5,12.2,0,0
380,42.0,155.0,0.9999,8,14.4,0,1
700,51.0,70.0,0.99418,6,14.6,1,0
840,9.0,67.0,0.9968,5,17.0,1,0
480,31.0,228.0,0.9957,8,14.0,0,1
430,52.0,154.0,0.9945200000000001,8,16.4,0,1
340,18.0,117.0,0.9944,7,12.8,0,1
640,18.0,38.0,0.9955299999999999,6,13.6,1,0
570,21.0,138.0,0.9917600000000001,7,15.8,0,1
740,6.0,18.0,0.9962,7,18.8,0,0
570,29.0,144.0,0.99756,8,13.2,0,1
800,6.0,17.0,0.9964,8,18.8,0,0
570,45.0,155.0,0.9980700000000001,10,14.6,0,1
590,54.0,135.0,0.99665,7,12.2,0,1
330,29.0,126.0,0.9940000000000001,7,14.8,0,1
850,19.0,64.0,1.0,6,24.4,1,0
420,33.0,169.0,0.9982,8,16.6,0,1
390,24.0,124.0,0.9909,9,13.6,0,1
500,97.0,175.0,0.9909899999999999,8,11.4,0,1
420,11.0,124.0,0.9944,7,19.6,0,1
330,23.0,94.0,0.991,9,11.6,0,1
420,13.0,133.0,0.9938,7,15.0,0,1
300,25.0,76.0,0.9920200000000001,8,14.0,0,1
320,24.0,112.0,0.99505,8,14.6,0,1
350,35.0,96.0,0.99121,8,12.6,1,1
290,26.0,104.0,0.9906,8,11.4,0,1
270,36.0,141.0,0.9926799999999999,8,12.6,0,1
500,58.0,152.0,0.9961200000000001,8,15.8,0,1
630,50.0,168.0,0.9957,8,13.8,0,1
510,43.0,136.0,0.9941,8,11.8,0,1
490,5.0,13.0,0.9942,5,11.2,1,0
460,56.0,245.0,0.9955,8,14.0,0,1
330,35.0,165.0,0.9974,7,13.0,0,1
280,15.0,83.0,0.993,10,12.8,0,1
480,48.0,167.0,1.001,7,13.6,0,1
810,10.0,16.0,0.99479,6,14.0,1,0
460,25.0,102.0,0.9923,8,14.2,0,1
660,35.0,70.0,0.9958799999999999,5,14.6,0,0
830,13.0,28.0,0.9966,7,14.0,1,0
370,11.0,95.0,0.9891399999999999,8,14.4,0,1
440,15.5,217.5,0.992,8,12.8,0,1
1100,11.0,37.0,0.9972799999999999,5,20.4,1,0
770,15.0,85.0,0.99746,5,14.4,1,0
440,21.0,115.0,0.99166,7,12.8,0,1
460,30.0,96.0,0.9926,10,13.4,0,1
960,10.0,31.0,0.995,6,14.4,1,0
380,31.0,130.0,0.9918,9,12.6,0,1
380,30.0,116.0,0.9949,9,14.8,0,1
480,20.0,96.0,0.99456,10,13.0,0,1
410,40.0,177.0,0.99287,7,14.6,0,1
300,30.0,110.0,0.99164,10,13.6,0,1
330,16.0,98.0,0.9940000000000001,8,16.8,0,1
370,55.0,130.0,0.9909,8,11.6,0,1
330,14.0,82.0,0.9913200000000001,9,13.8,0,1
230,19.0,130.0,0.9917600000000001,9,14.4,0,1
1680,52.0,98.0,0.99736,5,14.8,1,0
330,46.0,150.0,0.9933,8,12.2,0,1
1080,43.0,187.0,0.9973799999999999,7,14.4,0,1
310,17.0,122.0,0.9932,8,17.0,0,1
500,24.0,92.0,0.9932,7,14.6,0,1
540,47.0,182.0,0.9953799999999999,7,12.8,0,1
370,41.0,115.0,0.9899,8,13.2,0,1
320,26.0,91.0,0.99172,8,13.2,0,1
140,45.0,104.0,0.9891399999999999,9,11.6,0,1
790,17.0,137.0,0.9930700000000001,7,11.4,0,1
390,138.5,272.0,0.9945200000000001,6,12.4,0,1
390,43.0,167.0,0.9953,8,12.6,0,1
1570,5.0,17.0,0.9976,5,16.2,0,0
800,26.0,122.0,0.9980100000000001,5,16.0,1,0
960,16.0,49.0,0.9982,7,19.2,0,0
300,25.0,101.0,0.9889399999999999,8,12.2,0,1
440,53.0,168.0,0.9918,8,11.2,0,1
400,12.0,67.0,0.9976,8,14.0,1,1
420,26.0,138.0,0.9956,7,12.4,0,1
710,14.0,45.0,0.99336,5,12.2,1,0
950,48.0,59.0,0.99541,6,13.0,1,0
480,40.0,251.0,0.9956,7,13.4,0,1
870,12.0,93.0,0.9998,5,18.4,0,0
250,11.0,49.0,0.98845,8,11.2,0,1
280,23.0,122.0,0.9914,9,15.6,0,1
360,23.0,169.0,0.99267,8,13.8,1,1
460,53.0,206.0,0.9956,8,12.8,0,1
360,21.0,124.0,0.9936200000000001,8,13.2,0,1
980,36.0,127.0,0.9941200000000001,8,13.6,0,1
530,48.0,140.0,0.9940000000000001,8,16.0,0,1
760,15.0,37.0,0.99624,5,14.2,1,0
390,29.0,140.0,0.9930399999999999,9,13.2,0,1
420,55.0,158.0,0.9964200000000001,7,12.2,0,1
930,11.0,75.0,0.99736,4,16.8,1,0
400,32.0,155.0,0.993,8,15.2,0,1
750,5.0,19.0,0.99616,4,17.6,0,0
820,6.0,21.0,1.0002,6,26.8,0,0
510,7.0,140.0,0.9926,9,12.6,0,1
910,8.0,38.0,0.998,6,15.2,1,0
400,43.0,161.0,0.9935,8,13.8,0,1
370,23.0,126.0,0.9938,7,16.2,1,1
500,30.0,121.0,0.99724,8,16.2,0,1
410,29.0,182.0,0.9910399999999999,7,13.6,0,1
430,27.0,122.0,0.9923,8,13.4,0,1
560,72.0,163.0,1.0,8,14.8,0,1
530,29.0,106.0,0.9945799999999999,7,11.6,0,1
330,25.0,97.0,0.9906,10,10.6,0,1
310,25.0,111.0,0.98966,9,12.2,0,1
1450,26.0,124.0,0.99274,8,13.2,0,1
490,10.0,97.0,0.9917,8,10.0,0,1
360,20.0,112.0,0.9939,8,15.8,0,1
530,35.0,124.0,0.9934700000000001,7,12.0,0,1
250,38.0,107.0,0.99306,8,16.6,0,1
620,5.0,12.0,0.9966700000000001,6,18.4,0,0
440,41.0,113.0,0.9986200000000001,8,11.4,0,1
470,37.0,136.0,0.9938,8,14.0,0,1
350,8.0,70.0,0.9899,8,14.0,0,1
1090,7.0,16.0,0.9961399999999999,7,17.6,0,0
410,20.0,71.0,0.9926,8,14.2,0,1
270,17.0,123.0,0.98936,9,11.6,0,1
700,6.0,14.0,0.99593,6,16.6,1,0
480,50.0,118.0,0.99716,7,16.6,0,1
480,23.0,170.0,0.993,8,12.2,1,1
410,42.0,168.0,0.99331,8,12.8,0,1
540,30.0,156.0,0.9914,7,11.6,0,1
580,64.0,188.0,0.9952,8,13.6,0,1
1420,5.0,69.0,0.9926,6,13.0,0,1
300,26.0,139.0,0.99,9,13.6,0,1
430,31.0,172.0,0.9964,7,13.4,1,1
420,21.0,114.0,0.99784,8,13.6,0,1
620,35.0,100.0,0.99318,7,14.0,0,1
460,19.0,143.0,0.9902200000000001,10,13.0,1,1
520,10.0,87.0,0.9922,8,15.4,0,1
380,32.0,138.0,0.99125,8,12.0,0,1
630,21.0,67.0,0.9952,5,14.0,0,0
600,33.0,196.0,0.99556,7,12.8,1,1
530,66.0,150.0,0.9924,8,12.0,0,1
340,19.0,77.0,0.9918399999999999,7,11.8,1,1
480,12.0,26.0,0.99306,5,12.6,1,0
890,23.0,147.0,0.99636,5,15.4,1,0
1000,5.0,17.0,0.9996,5,22.4,1,0
450,14.0,167.0,0.992,8,11.0,0,1
440,43.0,176.0,0.9928600000000001,7,14.6,0,1
660,8.0,25.0,0.9972,6,14.0,1,0
530,34.0,134.0,0.9972,8,11.8,0,1
1050,5.0,19.0,0.9988,5,20.8,0,0
370,18.0,111.0,0.9919,10,13.8,0,1
570,55.0,247.0,1.00055,7,13.6,0,1
400,38.0,111.0,0.99,8,13.6,0,1
540,30.0,121.0,0.992,9,16.0,0,1
370,32.0,155.0,0.9951,9,15.4,0,1
800,16.0,33.0,0.99736,7,14.8,1,0
870,10.0,47.0,0.9991,7,17.8,1,0
460,10.0,70.0,0.9937299999999999,6,17.4,0,1
370,33.0,128.0,0.9896,9,14.0,0,1
430,6.0,12.0,0.99354,6,13.8,1,0
420,37.0,149.0,0.9954,8,15.6,0,1
910,6.0,28.0,0.9970399999999999,6,23.2,1,0
350,43.0,105.0,0.99021,8,13.4,0,1
900,6.0,21.0,1.0,6,22.8,0,0
260,17.0,113.0,0.9905200000000001,8,11.4,1,1
470,51.0,144.0,0.991,8,14.4,0,1
310,40.0,123.0,0.9895799999999999,9,14.4,0,1
1070,6.0,20.0,0.9972,5,14.6,1,0
580,31.0,153.0,0.9966,8,15.8,0,1
410,26.0,114.0,0.99335,9,14.2,0,1
500,21.0,138.0,0.99546,8,15.0,0,1
620,8.0,22.0,0.9974,6,16.4,0,0
400,15.0,80.0,0.98934,8,12.0,0,1
1670,65.0,120.0,0.99324,7,14.2,0,1
380,35.0,111.0,0.9918,9,13.6,0,1
200,14.0,104.0,0.9936200000000001,8,14.4,0,1
310,33.0,139.0,0.9929600000000001,8,12.2,0,1
320,24.0,84.0,0.9916799999999999,7,12.8,0,1
490,38.0,123.0,0.996,7,15.2,0,1
520,13.0,164.0,0.9960200000000001,6,13.2,0,1
420,36.0,105.0,0.9958100000000001,8,14.0,0,1
470,33.0,182.0,0.9974,8,12.6,1,1
570,15.0,26.0,0.9944799999999999,5,12.0,1,0
520,67.0,226.0,0.9956,7,12.2,0,1
390,55.0,152.0,0.9907,8,11.8,1,1
410,43.0,127.0,0.99524,9,11.4,0,1
530,24.0,32.0,0.9940200000000001,5,12.4,1,0
310,22.0,98.0,0.9913,9,13.2,0,1
780,12.0,39.0,0.9977,6,14.8,1,0
790,17.0,42.0,0.9972,6,16.6,1,0
430,24.0,129.0,0.99305,7,15.2,0,1
670,4.0,11.0,0.997,5,12.8,1,0
660,22.0,48.0,0.9949399999999999,6,14.4,0,0
560,15.0,34.0,0.9939600000000001,6,12.4,1,0
200,7.0,57.0,0.9940000000000001,7,11.4,0,1
410,20.0,117.0,0.9904799999999999,7,14.0,0,1
930,6.0,12.0,0.99408,7,16.6,0,0
840,24.0,125.0,0.9984,5,18.0,1,0
680,24.0,148.0,0.9948,6,13.4,1,0
890,14.0,27.0,0.99592,6,15.0,1,0
370,37.0,155.0,0.98987,8,12.4,0,1
370,26.0,174.0,0.9943,9,16.2,0,1
390,37.0,130.0,0.99946,8,12.4,0,1
490,17.0,155.0,0.9927,8,11.4,0,1
730,16.0,25.0,0.9936,6,16.0,1,0
330,11.0,59.0,0.9926,8,19.4,0,1
790,7.0,22.0,0.99669,5,13.4,1,0
580,27.0,151.0,0.99198,8,12.8,0,1
360,43.0,132.0,0.98975,8,14.2,1,1
380,18.0,96.0,0.9894200000000001,10,10.4,0,1
360,15.0,70.0,0.9899,8,12.4,0,1
360,25.0,119.0,0.9962,8,15.0,0,1
380,21.0,115.0,0.9940000000000001,8,15.2,0,1
300,38.0,142.0,0.98892,9,11.8,0,1
400,50.0,151.0,0.9927,8,13.8,0,1
240,20.0,198.0,0.9922200000000001,8,15.6,0,1
390,22.0,86.0,0.9896299999999999,9,11.6,0,1
410,29.0,109.0,0.9956,8,12.8,0,1
680,7.0,15.0,0.9973,6,22.2,0,0
1140,3.0,9.0,0.9990100000000001,6,18.2,0,0
930,9.0,42.0,0.9986,5,17.6,1,0
360,57.0,163.0,0.99239,8,11.6,0,1
900,5.0,21.0,0.9986,5,22.2,0,0
390,36.0,114.0,0.9909,10,12.2,0,1
530,57.0,128.0,0.98982,8,12.0,1,1
750,14.0,31.0,0.99545,6,13.6,1,0
610,46.0,149.0,0.99772,8,14.4,0,1
290,34.0,124.0,0.9948,7,12.8,0,1
530,24.0,32.0,0.9940200000000001,5,12.4,1,0
490,50.0,125.0,0.99571,8,11.4,0,1
510,24.0,94.0,0.997,9,15.0,0,1
500,26.0,131.0,0.9913299999999999,7,15.0,0,1
440,27.0,131.0,0.9912,9,15.2,0,1
330,24.0,87.0,0.99265,8,13.8,1,1
930,54.0,80.0,1.0002,7,23.6,0,0
420,51.0,132.0,0.99059,9,13.6,0,1
700,10.0,35.0,0.99575,5,16.0,1,0
790,10.0,79.0,0.99677,6,15.8,1,0
480,52.0,207.0,0.99587,7,14.6,0,1
600,41.0,190.0,0.9985799999999999,7,13.6,0,1
530,32.0,211.0,0.99587,8,14.2,0,1
540,47.0,182.0,0.9953799999999999,7,12.8,0,1
920,25.0,60.0,0.9971,6,15.2,0,0
310,38.0,115.0,0.99235,9,14.0,0,1
540,64.0,162.0,0.9962,7,14.2,0,1
440,39.0,110.0,0.99855,8,11.4,0,1
980,12.0,42.0,1.0004,5,23.8,0,0
810,32.0,79.0,0.9964,6,16.8,0,0
420,30.0,130.0,0.99456,8,13.8,0,1
360,49.0,219.0,0.9996,7,16.0,0,1
290,10.0,102.0,0.9903,8,12.0,0,1
560,53.0,212.5,0.9990000000000001,10,15.2,0,1
950,13.0,38.0,0.9998,5,18.2,1,0
570,14.0,36.0,0.9961399999999999,4,20.4,0,0
620,19.0,171.0,0.99808,9,13.6,0,1
410,27.0,99.0,0.9927,8,14.8,0,1
350,44.0,140.0,0.9914200000000001,9,12.8,0,1
470,54.0,162.0,0.9968,8,12.8,0,1
480,48.0,191.0,0.9929,7,12.6,0,1
750,15.0,50.0,0.99467,6,12.0,1,0
570,21.0,125.0,0.9909100000000001,9,12.8,0,1
660,12.0,20.0,0.99636,5,13.2,0,0
390,49.0,208.0,0.9976,8,16.4,0,1
200,38.0,133.0,0.9921200000000001,9,13.6,0,1
420,45.0,124.0,0.997,9,14.2,0,1
290,21.0,162.0,0.99497,8,18.0,0,1
620,21.0,122.0,0.9923799999999999,7,12.8,0,1
320,11.0,61.0,0.9918899999999999,8,17.0,0,1
470,25.0,109.0,0.9921,8,18.8,0,1
680,6.0,16.0,0.99682,5,14.2,1,0
420,28.0,83.0,0.9911399999999999,10,13.6,1,1
440,56.0,158.0,0.9951,8,12.4,0,1
480,24.0,113.0,0.9982,8,12.8,1,1
470,47.0,187.0,0.9933,8,16.4,0,1
530,37.0,194.0,0.9988600000000001,8,14.8,1,1
510,6.0,37.0,0.9944,8,14.4,0,1
380,36.0,119.0,0.99151,8,12.8,0,1
490,38.0,67.0,0.996,5,15.8,0,0
